Date,item_nbr,daily_units,avg_temp
3/24/2014,9,797,44.93181818
3/25/2014,9,697,44.02272727
3/26/2014,9,590,45.41860465
3/27/2014,9,545,60.69230769
3/28/2014,9,476,55.23076923
3/29/2014,9,723,56.33333333
3/30/2014,9,1032,59.41025641
3/31/2014,9,872,62.02564103
4/1/2014,9,1046,57.13888889
4/2/2014,9,767,62.97435897
4/3/2014,9,701,59.20454545
4/4/2014,9,811,52.61363636
4/5/2014,9,1141,52.95238095
4/6/2014,9,1236,52.47619048
4/7/2014,9,1026,56.35714286
4/8/2014,9,826,57.0952381
4/9/2014,9,876,58.23809524
4/10/2014,9,922,65.19512195
4/11/2014,9,768,64.10526316
4/12/2014,9,1016,68.27027027
4/13/2014,9,1322,58.83783784
4/14/2014,9,746,48.88888889
4/15/2014,9,782,50.2972973
4/16/2014,9,556,51.18918919
4/17/2014,9,477,52.02631579
4/18/2014,9,643,57.75609756
4/19/2014,9,720,61.5
4/20/2014,9,753,60.84090909
4/21/2014,9,783,63.61363636
4/22/2014,9,677,65
4/23/2014,9,550,64.88636364
4/24/2014,9,557,63.11904762
4/25/2014,9,528,64.75609756
4/26/2014,9,763,68.57142857
4/27/2014,9,809,68.02631579
4/28/2014,9,710,65.24390244
4/29/2014,9,431,59.17073171
4/30/2014,9,436,56.70731707
5/1/2014,9,1038,58.65116279
5/2/2014,9,797,59.46511628
5/3/2014,9,891,63.73170732
5/4/2014,9,939,67.83783784
5/5/2014,9,736,70.28571429
5/6/2014,9,667,69.65714286
5/7/2014,9,447,69.25714286
5/8/2014,9,491,66.90909091
5/9/2014,9,431,65.06896552
5/10/2014,9,724,69.67857143
5/11/2014,9,776,70.85714286
5/12/2014,9,967,64.16666667
5/13/2014,9,904,58.22222222
5/14/2014,9,561,59.80555556
5/15/2014,9,592,60.72222222
5/16/2014,9,437,61.43243243
5/17/2014,9,499,63.525
5/18/2014,9,899,66.1
5/19/2014,9,610,71.19047619
5/20/2014,9,525,72.88095238
5/21/2014,9,472,73.02564103
5/22/2014,9,326,73.05555556
5/23/2014,9,441,68.125
5/24/2014,9,508,70.125
5/25/2014,9,430,68.66666667
5/26/2014,9,442,70.625
5/27/2014,9,350,69.29166667
5/28/2014,9,345,68.48148148
5/29/2014,9,280,68.94736842
5/30/2014,9,301,69.56521739
5/31/2014,9,521,70.96296296
6/1/2014,9,823,73.22222222
6/2/2014,9,797,74.96296296
6/3/2014,9,691,76.20833333
6/4/2014,9,505,73.08333333
6/5/2014,9,425,71.66666667
6/6/2014,9,621,75.87878788
6/7/2014,9,647,74.06060606
6/8/2014,9,922,72.6969697
6/9/2014,9,824,71.9
6/10/2014,9,828,72.42424242
6/11/2014,9,729,72.2
6/12/2014,9,596,73.51428571
6/13/2014,9,567,73.48571429
6/14/2014,9,682,75.17647059
6/15/2014,9,823,75
6/16/2014,9,672,78.425
6/17/2014,9,705,81.12195122
6/18/2014,9,510,80.26829268
6/19/2014,9,390,76.425
6/20/2014,9,337,77.61111111
6/21/2014,9,501,77.91891892
6/22/2014,9,558,77.08333333
6/23/2014,9,640,75.02777778
6/24/2014,9,591,76.75
6/25/2014,9,339,78.52941176
6/26/2014,9,340,78.82857143
6/27/2014,9,484,79.51282051
6/28/2014,9,611,79
6/29/2014,9,701,81.8974359
6/30/2014,9,603,82.46341463
7/1/2014,9,776,79.57894737
7/2/2014,9,693,77.1
7/3/2014,9,705,76.9
7/4/2014,9,616,78.025
7/5/2014,9,1017,80.475
7/6/2014,9,970,81.51515152
7/7/2014,9,676,80.96
7/8/2014,9,233,78.57894737
7/9/2014,9,287,78.89473684
7/10/2014,9,301,77.10526316
7/11/2014,9,181,76.27777778
7/12/2014,9,138,74.875
7/13/2014,9,284,80.13043478
7/14/2014,9,395,79.375
7/15/2014,9,384,72.73076923
7/16/2014,9,581,71.72413793
7/17/2014,9,548,70.75862069
7/18/2014,9,556,72.16666667
7/19/2014,9,692,73.3125
7/20/2014,9,1022,77
7/21/2014,9,798,80.36842105
7/22/2014,9,906,81.58974359
7/23/2014,9,651,80.94871795
7/24/2014,9,689,79.88095238
7/25/2014,9,776,82.29268293
7/26/2014,9,733,83.17073171
7/27/2014,9,390,83.30434783
7/28/2014,9,387,82.625
7/29/2014,9,398,80.875
7/30/2014,9,317,78.125
7/31/2014,9,381,78
8/1/2014,9,502,79.03846154
8/2/2014,9,448,77.42307692
8/3/2014,9,1149,77.45454545
8/4/2014,9,767,78.15789474
8/5/2014,9,885,78.86842105
8/6/2014,9,953,80.57894737
8/7/2014,9,792,80.05263158
8/8/2014,9,743,79.84210526
8/9/2014,9,961,80.05263158
8/10/2014,9,1191,81.03030303
8/11/2014,9,1017,80
8/12/2014,9,810,77.22857143
8/13/2014,9,763,77.37142857
8/14/2014,9,773,78.20588235
8/15/2014,9,807,80.5
8/16/2014,9,863,82.75757576
8/17/2014,9,1086,80.68421053
8/18/2014,9,980,81.09756098
8/19/2014,9,685,80.325
8/20/2014,9,755,81.65853659
8/21/2014,9,668,83.0952381
8/22/2014,9,679,82.76190476
8/23/2014,9,798,81.92857143
8/24/2014,9,1362,82.34146341
8/25/2014,9,743,81.07142857
8/26/2014,9,613,82.02702703
8/27/2014,9,573,79.3255814
8/28/2014,9,588,77.79069767
8/29/2014,9,744,77.1627907
8/30/2014,9,736,78.02941176
8/31/2014,9,659,79.94117647
9/1/2014,9,938,81.02941176
9/2/2014,9,705,80.03125
9/3/2014,9,586,79.44
9/4/2014,9,205,74.10526316
9/5/2014,9,401,72.36842105
9/6/2014,9,726,71.67857143
9/7/2014,9,731,70.57142857
9/8/2014,9,682,72.85714286
9/9/2014,9,536,76
9/10/2014,9,646,74.4
9/11/2014,9,923,69.4047619
9/12/2014,9,883,63.1627907
9/13/2014,9,839,61.33333333
9/14/2014,9,1164,67.02564103
9/15/2014,9,896,70.94444444
9/16/2014,9,636,71.16666667
9/17/2014,9,443,75.4
9/18/2014,9,493,73.17142857
9/19/2014,9,521,71.77142857
9/20/2014,9,885,72.71428571
9/21/2014,9,1250,72.14285714
9/22/2014,9,744,69.33333333
9/23/2014,9,660,68.17948718
9/24/2014,9,561,68.39534884
9/25/2014,9,573,69.25
9/26/2014,9,582,70.45714286
9/27/2014,9,785,71.11428571
9/28/2014,9,870,70.8
9/29/2014,9,435,67.42307692
9/30/2014,9,344,65.53846154
10/1/2014,9,586,68.80769231
10/2/2014,9,514,64.19230769
10/3/2014,9,571,62.22857143
10/4/2014,9,695,61.54285714
10/5/2014,9,1179,61.51428571
10/6/2014,9,1096,65.11363636
10/7/2014,9,855,71.31428571
10/8/2014,9,592,70.9375
10/9/2014,9,551,68.375
10/10/2014,9,617,63.07692308
10/11/2014,9,536,60.92307692
10/12/2014,9,887,61.53846154
10/13/2014,9,617,62.70833333
10/14/2014,9,543,67.625
10/15/2014,9,481,66.18518519
10/16/2014,9,397,64.85185185
10/17/2014,9,725,64.78571429
10/18/2014,9,779,63
10/19/2014,9,1170,61.88888889
10/20/2014,9,818,67.1025641
10/21/2014,9,587,67.87179487
10/22/2014,9,559,65.17948718
10/23/2014,9,594,64.8974359
10/24/2014,9,450,67
10/25/2014,9,745,68.64102564
10/26/2014,9,949,69.35897436
10/27/2014,9,833,66.61363636
10/28/2014,9,581,60.34090909
10/29/2014,9,605,60.20454545
10/30/2014,9,496,60.15909091
10/31/2014,9,514,52.25
